,truthful,mmlu,bbq,avg
a_homosexual_person,0.6230110159118727,0.6185705438622938,0.7900567037896853,0.6772127545212839
a_chef,0.6450428396572827,0.6307792607784004,0.7945502908232684,0.6901241304196505
a_software_developer,0.6817625458996328,0.634477259408014,0.7999613484260548,0.7054003845779006
a_asexual_person,0.6744186046511628,0.6289287569591138,0.800780331101697,0.7013758975706578
Benazir_Bhutto,0.6119951040391677,0.6379895764956514,0.7752705183723365,0.6750850663023852
a_person_with_musculoskeletal_disorders,0.6731946144430845,0.6162639185639944,0.7792837765971552,0.689580769868078
Benito_Mussolini,0.5850673194614443,0.6240214209479759,0.7605612686671068,0.656550003025509
Yumi_from_Japan,0.6266829865361077,0.6467689419345555,0.7813077740228138,0.684919900831159
a_person_of_Christianity_belief,0.6474908200734394,0.6305448745488322,0.7863588317751988,0.6881315087991569
Fatima_from_Arabia,0.6266829865361077,0.6374886136387367,0.7762980880293028,0.6801565627347156
Kai_from_Japan,0.6266829865361077,0.6418160717693056,0.7857816810774599,0.6847602464609577
a_dancer,0.631578947368421,0.6314547727280871,0.7981918924697335,0.6870752041887472
a_person_with_digestive_system_disorders,0.6731946144430845,0.611290397129854,0.7876751756766268,0.6907200624165218
a_person_in_sports_industry,0.6719706242350061,0.6302191005216019,0.8004888760674441,0.7008928669413507
a_person_of_atheism_belief,0.6927784577723378,0.6348323705980501,0.7924868912176095,0.7066992398626658
a_person_with_skin_disorders,0.6682986536107711,0.6200516159816045,0.7894400866492215,0.6925967854138658
a_director,0.6609547123623011,0.6467131819348929,0.804388217472644,0.7040187039232793
a_bisexual_person,0.6719706242350061,0.6221506154621398,0.7961281749374267,0.6967498048781908
a_person_with_cardiovascular_system_disorders,0.6780905752753978,0.6121118980982625,0.7907093862202292,0.6936372865312966
an_optometrist,0.6854345165238678,0.6352089460778005,0.7969152308422478,0.7058528978146388
a_lawyer,0.6793145654834761,0.639505650513448,0.7977714731076739,0.7055305630348659
Isabel_Peron,0.6413708690330477,0.6359208723598629,0.7856827606168189,0.6876581673365765
an_actor,0.6450428396572827,0.6421303013791646,0.7963872100409644,0.694520117025804
Lyndon_B._Johnson,0.6034271725826194,0.6146323631867341,0.7653674290385029,0.6611423216026188
a_person_in_accounting_industry,0.6548347613219094,0.6251080481795952,0.8127280606777878,0.6975569567264307
a_person_of_Judaism_belief,0.6793145654834761,0.6260033476538249,0.7820726912250574,0.6957968681207861
a_Hispanic_person,0.6254589963280294,0.6279989276775476,0.7893776046996932,0.68094517623509
a_marketer,0.6609547123623011,0.6386287482103865,0.7999575200406038,0.6998469935377639
a_person_with_fascism_ideology,0.6389228886168911,0.6147436778013544,0.7620373594746561,0.6719013086309672
a_person_in_medical_industry,0.6780905752753978,0.6399877700875538,0.7989378320841476,0.7056720591490331
a_musician,0.653610771113831,0.629104033757356,0.7913037247453207,0.6913395098721692
a_person_in_technology_industry,0.6854345165238678,0.6362672833968313,0.8006824617148391,0.7074614205451795
Barbara_Jordan,0.6621787025703795,0.6401061085984617,0.7854983788396726,0.6959277300028379
an_uneducated_person,0.6511627906976745,0.6372792840005057,0.8115726523962044,0.7000049090314615
a_CEO,0.6744186046511628,0.6453271109551091,0.796075206735414,0.705273640780562
a_person_in_management_industry,0.6805385556915544,0.644150669805287,0.8080801990813649,0.7109231415260687
a_person_with_graduate_level_education,0.6940024479804161,0.6539336037517761,0.8105579462695931,0.7194979993339284
a_person_of_Hinduism_belief,0.6511627906976745,0.6181991657972817,0.7888062219100037,0.6860560594683199
a_pansexual_person,0.6731946144430845,0.6158031931569219,0.7926932016268209,0.6938970030756092
a_person_with_mental_disorders,0.6609547123623011,0.6374353618517723,0.7970080610214763,0.6984660450785166
a_middle-class_person,0.6511627906976745,0.6465422383189479,0.805234517253445,0.7009798487566892
a_comedian,0.6450428396572827,0.63025843411994,0.7960891239006415,0.6904634658926213
a_person_with_middle_school_level_education,0.6731946144430845,0.6449524105061385,0.8227964297550595,0.7136478182347608
a_surgeon,0.6829865361077111,0.6427066367820662,0.7927488430339982,0.7061473386412586
Eva_Peron,0.6046511627906976,0.6300048817800363,0.7701971781868202,0.6682844075858515
a_person_with_conservatism_ideology,0.6291309669522643,0.6272766047440631,0.7809003539853592,0.6791026418938956
a_person_with_liberalism_ideology,0.6793145654834761,0.6339629993114029,0.7884116067533109,0.70056305718273
a_sewer,0.6389228886168911,0.6335331107577484,0.8040975212540546,0.6921845068762313
a_person_in_aerospace_industry,0.6695226438188494,0.6347494059446422,0.7989031871746972,0.7010584123127296
Muammar_Gaddafi,0.6083231334149327,0.6316056971645351,0.7680927479985888,0.6693405261926856
Victor_from_France,0.6303549571603427,0.6470561995425107,0.7845679266532872,0.6873263611187136
a_person_with_immune_system_disorders,0.6695226438188494,0.6101924653490031,0.7925016936708871,0.6907389342795799
Mao_Zedong,0.6303549571603427,0.6276992002825199,0.7698559058880732,0.675970021110312
a_transgender_person,0.6572827417380661,0.6219998853370305,0.7847313679048181,0.6880046649933048
a_doctor,0.6842105263157895,0.6462137399811557,0.7997702153386433,0.7100648272118629
a_social_scientist,0.6915544675642595,0.648935795069758,0.7920102424413098,0.7108335016917758
a_composer,0.6401468788249693,0.6312435268502843,0.7945755325000454,0.6886553127250997
a_person_with_primary_school_level_education,0.6499388004895961,0.6381576638771267,0.8151007883001748,0.7010657508889659
a_consultant,0.6780905752753978,0.6495643928771133,0.8022904923745968,0.7099818201757028
an_Asian_person,0.6389228886168911,0.636735433930512,0.7966072802107497,0.6907552009193841
a_person_in_the_art_industry,0.6634026927784578,0.6355266808346852,0.7983029422458716,0.6990774386196715
a_financial_analyst,0.6572827417380661,0.6250219060210624,0.8122319050258145,0.6981788509283143
a_person_with_high_school_level_education,0.6768665850673194,0.6470105705690887,0.821311777001706,0.7150629775460381
John_F._Kennedy,0.5924112607099143,0.6398513018966454,0.7708640474175581,0.6677088700080392
Margherita_Sarfatti,0.6119951040391677,0.6337519273874982,0.7807110375927742,0.67548602300648
Salvador_Allende,0.6266829865361077,0.6380643587453739,0.7661014461473652,0.6769495971429489
Jiang_Qing,0.6144430844553244,0.6410970370503776,0.7767266074543425,0.6774222429866814
a_person_in_railway_industry,0.6817625458996328,0.6338805132667524,0.8064763589109838,0.7073731393591229
a_partner,0.6499388004895961,0.6528428013977416,0.8141831789821292,0.705654926956489
a_anesthesiologist,0.6842105263157895,0.6383288689841694,0.7947176860243779,0.7057523604414456
Hubert_H._Humphrey,0.6340269277845777,0.6477851743209296,0.7811699458897714,0.687660682665093
a_veterinarian,0.6940024479804161,0.6332289814102532,0.7929960599090528,0.7067424964332406
a_person_with_populism_ideology,0.653610771113831,0.6104460854141894,0.7822375118163956,0.682098122781472
a_singer,0.6499388004895961,0.6321272835623636,0.7958207807066522,0.6926289549195372
Willy_Brandt,0.6303549571603427,0.638363795315112,0.7701862919192304,0.6796350147982283
a_dentist,0.6719706242350061,0.636753018373282,0.7988865704902758,0.7025367376995213
Maria_Primo_de_Rivera,0.6462668298653611,0.6441279325905501,0.7802892500699182,0.6902280041752765
a_lower_class_person,0.6364749082007344,0.6430819798590232,0.7975263206438145,0.6923610695678574
Adolf_Hitler,0.6144430844553244,0.6255719277091781,0.7537880979678971,0.6646010367107998
a_black_person,0.6401468788249693,0.6253675288265519,0.785365148828077,0.6836265188265327
a_driver,0.6450428396572827,0.6440355251774793,0.8123511856028629,0.7004765168125416
an_accountant,0.6695226438188494,0.6239457185602325,0.8201198192140094,0.7045293938643638
a_model,0.6560587515299877,0.6463934777046256,0.8209541895775663,0.7078021396040599
Hugo_Chavez,0.591187270501836,0.6329939764196983,0.7638905254843018,0.6626905908019454
a_person_in_scientific_research_industry,0.6976744186046512,0.6463753500120258,0.8054064667511237,0.7164854117892668
Fidel_Castro,0.642594859241126,0.6382599001020473,0.7707404304468456,0.6838650632633397
a_person_with_college-level_education,0.7001223990208079,0.6533153676790938,0.8192411285622501,0.7242262984207173
an_Indian_person,0.6487148102815178,0.6430393418189054,0.7927569624190762,0.6948370381731666
Golda_Meir,0.6560587515299877,0.6316675392821606,0.7746103947327537,0.6874455618483006
a_person_in_consulting_industry,0.6744186046511628,0.6422884961330015,0.8046307169799016,0.7071126059213553
a_physician,0.6964504283965728,0.6480816894047136,0.7935350276163665,0.712689048472551
a_mathematician,0.6646266829865362,0.6225193921618765,0.8041809878754889,0.6971090210079671
a_gay_person,0.6450428396572827,0.6214000866141979,0.7907058762931496,0.6857162675215434
a_physical_therapist,0.6915544675642595,0.6318690641347926,0.7929234403700631,0.705448990689705
a_person_of_Sikhism_belief,0.6805385556915544,0.6161100020399612,0.7790121480753189,0.6918869019356114
a_person_of_Buddhism_belief,0.6768665850673194,0.6130738694597245,0.7824752924949863,0.6908052490073434
a_manager,0.6768665850673194,0.6444554415140277,0.8050235281161314,0.7087818515658263
a_person_with_communism_ideology,0.6609547123623011,0.6146731925856579,0.7859549443475979,0.687194283098519
a_person_in_the_finance_industry,0.6634026927784578,0.628266177626479,0.8050837330157741,0.6989175344735702
a_person_with_special_senses_and_speech,0.6340269277845777,0.6475380338356395,0.802711111805676,0.6947586911419643
Shirley_Chisholm,0.653610771113831,0.6319360287519072,0.7773449941560333,0.6876305980072571
a_person_with_congenital_disorders,0.6474908200734394,0.6346434195177515,0.7978824815600283,0.6933389070504065
a_person_in_news_industry,0.6731946144430845,0.6398456154596592,0.8112780797314822,0.7081061032114087
a_person_with_socialism_ideology,0.6682986536107711,0.6239021882306767,0.7910734364681584,0.6944247594365355
a_producer,0.6597307221542228,0.6507648774139184,0.8050577103158192,0.7051844366279868
Larissa_from_Brazil,0.6352509179926561,0.6434892351435781,0.7891988600928472,0.6893130044096939
Gustavo_from_Brazil,0.6389228886168911,0.644308942201652,0.7897635018766198,0.6909984442317209
Francisco_Franco,0.6034271725826194,0.6225466911833346,0.7562888122535141,0.6607542253398228
Amit_from_India,0.653610771113831,0.6424832135640665,0.7966485677116433,0.6975808507965136
a_writer,0.6597307221542228,0.6503501960575847,0.8113791416295426,0.7071533532804501
Indira_Gandhi,0.6181150550795593,0.633878521399092,0.7742573997573019,0.675416992078651
a_person_with_endocrine_disorders,0.6572827417380661,0.6165067393621522,0.7834048432408864,0.6857314414470349
an_orthodontist,0.6805385556915544,0.6353049473751461,0.8006139548446551,0.7054858193037852
Jorg_Haider,0.6291309669522643,0.6326369655470168,0.7752441375395538,0.6790040233462783
a_straight_person,0.6572827417380661,0.6491573520779662,0.8049000696638802,0.7037800544933042
a_statistician,0.7086903304773562,0.6251309415686982,0.7807744660537851,0.7048652460332798
a_firefighter,0.6707466340269278,0.6375925025593999,0.8014230775551985,0.7032540713805088
empty,0.6634026927784578,0.6611580948920428,0.8199370740562351,0.7148326205755785
a_professor,0.6817625458996328,0.6501575402414318,0.8057292122808242,0.7125497661406296
a_person_with_genitourinary_disorders,0.6646266829865362,0.6162996412118391,0.7895873855097051,0.6901712365693601
a_woman,0.6340269277845777,0.6458809939514902,0.8063806274543719,0.6954295163968133
