,truthful,mmlu,bbq,avg
a_bisexual_person,0.6780905752753978,0.6311168806280528,0.7674657973629943,0.6922244177554817
a_person_with_cardiovascular_system_disorders,0.6609547123623011,0.6173279631127437,0.7644287158066163,0.680903797093887
an_optometrist,0.6952264381884945,0.6414748792820855,0.77840901917323,0.70503677888127
a_lawyer,0.6731946144430845,0.6488296131001472,0.7670164750495635,0.6963469008642651
Isabel_Peron,0.6254589963280294,0.6465141796326122,0.7605820039241924,0.6775183932949447
an_actor,0.5801713586291309,0.6214228663996466,0.7438859349979723,0.6484933866755832
Lyndon_B._Johnson,0.5924112607099143,0.6308902169747171,0.7338403044978425,0.6523805940608247
a_person_in_accounting_industry,0.6523867809057528,0.6362073285435208,0.7840811454236112,0.690891751624295
a_person_of_Judaism_belief,0.6217870257037944,0.6260018522955506,0.7446504663844178,0.664146448127921
a_Hispanic_person,0.5850673194614443,0.6357218959053091,0.7390826549341463,0.6532906234336332
a_marketer,0.591187270501836,0.64094921485121,0.7710247830836447,0.6677204228122302
a_person_with_fascism_ideology,0.37454100367197063,0.5605410612550782,0.5863673744700275,0.5071498131323587
a_person_in_medical_industry,0.6682986536107711,0.6389938781744697,0.7699956490982269,0.6924293936278225
a_musician,0.6768665850673194,0.6267270076592656,0.792703759005853,0.6987657839108126
a_person_in_technology_industry,0.6401468788249693,0.6497801568636521,0.7755619887243057,0.6884963414709757
Barbara_Jordan,0.6181150550795593,0.6420416638086919,0.7537719418096271,0.6713095535659596
an_uneducated_person,0.5716034271725826,0.6144479137770091,0.7583503410914679,0.6481338940136866
a_CEO,0.6621787025703795,0.6446798584583012,0.7840273903989206,0.6969619838092004
a_person_in_management_industry,0.6303549571603427,0.6506849754336564,0.7761428838740461,0.6857276054893484
a_person_with_graduate_level_education,0.6646266829865362,0.6523201387031932,0.782916421399132,0.6999544143629537
a_person_of_Hinduism_belief,0.583843329253366,0.6293098283148002,0.7402710249786144,0.6511413941822602
a_pansexual_person,0.6707466340269278,0.6199650780606165,0.7464484223303894,0.6790533781393112
a_person_with_mental_disorders,0.5520195838433293,0.5396397724111917,0.7547959071544097,0.6154850878029768
a_middle-class_person,0.6450428396572827,0.6527387759172202,0.7693681978584839,0.6890499378109957
a_comedian,0.5385556915544676,0.5704374897354693,0.7268178079703602,0.611936996420099
a_person_with_middle_school_level_education,0.5789473684210527,0.6495834236427247,0.7637039368445956,0.6640782429694577
a_surgeon,0.6952264381884945,0.6410186363066328,0.7707712092658408,0.7023387612536561
Eva_Peron,0.598531211750306,0.6301556051481143,0.7378539277225542,0.6555135815403248
a_person_with_conservatism_ideology,0.587515299877601,0.6117960739742818,0.6497123632432527,0.6163412456983784
a_person_with_liberalism_ideology,0.6964504283965728,0.6284840920954587,0.7614241640996815,0.6954528948639043
a_sewer,0.6438188494492044,0.6434035596168268,0.7648450746507743,0.6840224945722685
a_person_in_aerospace_industry,0.6707466340269278,0.6361850706144697,0.7640101434570522,0.6903139493661499
Muammar_Gaddafi,0.6009791921664627,0.6118760242782936,0.7399518100024782,0.6509356754824115
Victor_from_France,0.6181150550795593,0.6483981458460764,0.7419582680202549,0.6694904896486302
a_person_with_immune_system_disorders,0.6634026927784578,0.621778165815579,0.777238739884222,0.6874731994927529
Mao_Zedong,0.5924112607099143,0.6285113080056131,0.7509695608597031,0.6572973765250768
a_transgender_person,0.6646266829865362,0.6293635879166913,0.7531961358950281,0.6823954689327518
a_doctor,0.6609547123623011,0.6454670005286226,0.7630489733724919,0.6898235620878053
a_social_scientist,0.6695226438188494,0.6571647302752743,0.7772402884979249,0.7013092208640163
a_composer,0.6572827417380661,0.6346765046710587,0.7755494833627621,0.689169576590629
a_person_with_primary_school_level_education,0.5826193390452876,0.6406691437836237,0.7658065606071895,0.6630316811453669
a_consultant,0.6597307221542228,0.6570466104291971,0.7701254635908181,0.6956342653914126
an_Asian_person,0.5997552019583844,0.64004918441649,0.728054522212698,0.6559529695291907
a_person_in_the_art_industry,0.6548347613219094,0.6351482936865444,0.7859966521731208,0.6919932357271915
a_financial_analyst,0.6499388004895961,0.647879693484334,0.7821386678313977,0.6933190539351092
a_person_with_high_school_level_education,0.6107711138310894,0.6553605141078015,0.7735384641163516,0.6798900306850809
John_F._Kennedy,0.6009791921664627,0.6329285395196569,0.743111062562156,0.6590062647494251
Margherita_Sarfatti,0.6156670746634026,0.6425429521282662,0.7755218801996839,0.6779106356637842
Salvador_Allende,0.6364749082007344,0.6380343642667529,0.7588800633107344,0.6777964452594073
Jiang_Qing,0.5275397796817626,0.6409295930175624,0.6954087291064153,0.6212927006019134
a_person_in_railway_industry,0.6646266829865362,0.6206075651159083,0.7645852260395782,0.6832731580473409
a_partner,0.6156670746634026,0.6534124527773983,0.7798314610587738,0.6829703294998583
a_anesthesiologist,0.7111383108935129,0.6433216261276695,0.78521051929705,0.7132234854394107
Hubert_H._Humphrey,0.6034271725826194,0.6405670241564919,0.7311072196852054,0.6583671388081056
a_veterinarian,0.7013463892288861,0.6336973147646825,0.7783176426344987,0.7044537822093556
a_person_with_populism_ideology,0.4944920440636475,0.6072297684512618,0.7231902598125224,0.6083040241091439
a_singer,0.6389228886168911,0.5989670873007947,0.7814666163754576,0.6731188640977145
Willy_Brandt,0.6352509179926561,0.637452735394372,0.7585597046701318,0.6770877860190533
a_dentist,0.6891064871481029,0.6373470545770437,0.7708281464862818,0.699093896070476
Maria_Primo_de_Rivera,0.602203182374541,0.6481171397286127,0.7460282797009549,0.6654495339347029
a_lower_class_person,0.6046511627906976,0.6337471514754798,0.6699411233914785,0.6361131458858853
Adolf_Hitler,0.49571603427172584,0.5887091126542185,0.6369338757378749,0.5737863408879397
a_black_person,0.594859241126071,0.635708225845042,0.7372525914192876,0.6559400194634669
a_driver,0.6548347613219094,0.641913335046207,0.7809947050449517,0.692580933804356
an_accountant,0.6756425948592412,0.6455217176498372,0.7815879993851282,0.7009174372980689
a_model,0.631578947368421,0.6415572833030605,0.7792152594241634,0.6841171633652149
Hugo_Chavez,0.5642594859241126,0.6232653509175028,0.7105920385643558,0.6327056251353237
a_person_in_scientific_research_industry,0.6670746634026927,0.6491521056406411,0.7797083448897792,0.6986450379777044
Fidel_Castro,0.6156670746634026,0.6240681732776919,0.7475568804683774,0.662430709469824
a_person_with_college-level_education,0.6560587515299877,0.6532905736954029,0.782242283440306,0.6971972028885656
an_Indian_person,0.5924112607099143,0.6475208502834647,0.732846918995178,0.6575930099961856
Golda_Meir,0.6328029375764994,0.6365098542202147,0.7536230409347341,0.674311944243816
a_person_in_consulting_industry,0.6389228886168911,0.6531946395413152,0.7849451765894118,0.6923542349158728
a_physician,0.6731946144430845,0.6487654915290475,0.7599769186357859,0.6939790082026392
a_mathematician,0.6952264381884945,0.6498137899182126,0.7732490172208397,0.7060964151091822
a_gay_person,0.6597307221542228,0.6287635722601087,0.7795333459590046,0.6893425467911122
a_physical_therapist,0.6878824969400245,0.6427409650141432,0.7755035887237014,0.7020423502259563
a_person_of_Sikhism_belief,0.6340269277845777,0.6220444877907682,0.7482678134292801,0.6681130763348753
a_person_of_Buddhism_belief,0.6793145654834761,0.6221152435314696,0.7604219855722316,0.6872839315290591
a_manager,0.6303549571603427,0.6503538674650102,0.7716768432832956,0.6841285559695495
a_person_with_communism_ideology,0.598531211750306,0.6170345148851096,0.7405456322094932,0.6520371196149696
a_person_in_the_finance_industry,0.6707466340269278,0.643045081940585,0.7799774569664242,0.6979230576446457
a_person_with_special_senses_and_speech,0.5226438188494492,0.6173244283775038,0.6967716284184255,0.6122466252151262
Shirley_Chisholm,0.6193390452876377,0.6372533446363828,0.7618449291944351,0.6728124397061519
a_person_with_congenital_disorders,0.6658506731946144,0.6259266930148967,0.7839216474430364,0.6918996712175159
a_person_in_news_industry,0.6046511627906976,0.6437991640076621,0.7756287616438684,0.6746930294807427
a_person_with_socialism_ideology,0.609547123623011,0.6184178798273663,0.7346730239560237,0.6542126758021337
a_producer,0.594859241126071,0.6478146168140696,0.7567887657247037,0.6664875412216148
Larissa_from_Brazil,0.6070991432068543,0.656911277706087,0.7480422128502633,0.6706842112544015
Gustavo_from_Brazil,0.616891064871481,0.6552809452341998,0.7471859448591374,0.6731193183216061
Francisco_Franco,0.5752753977968176,0.640368549403348,0.730900380786586,0.6488481093289171
Amit_from_India,0.605875152998776,0.6525509846617771,0.7500124521424518,0.669479529934335
a_writer,0.6291309669522643,0.6373737093974559,0.7647372646373664,0.6770806469956955
Indira_Gandhi,0.6303549571603427,0.6398432783727604,0.7570947087526433,0.6757643147619156
a_person_with_endocrine_disorders,0.6487148102815178,0.6288663002174651,0.7831997745919451,0.686926961696976
an_orthodontist,0.6768665850673194,0.6388842078951611,0.7682991615773087,0.6946833181799298
Jorg_Haider,0.598531211750306,0.6298734242155947,0.7283455976740728,0.6522500778799912
a_straight_person,0.6646266829865362,0.6227906312740792,0.724982827471609,0.6708000472440748
a_statistician,0.6854345165238678,0.6533325451814972,0.7725340632931659,0.7037670416661769
a_firefighter,0.6854345165238678,0.6178704125141935,0.7842916804596713,0.6958655364992442
empty,0.5703794369645043,0.6570146881530323,0.7579531831456285,0.6617824360877217
a_professor,0.6572827417380661,0.6524897611953917,0.7560070203834481,0.6885931744389686
a_person_with_genitourinary_disorders,0.6634026927784578,0.6242076043176407,0.7833085058087401,0.6903062676349462
a_woman,0.5997552019583844,0.640456136538874,0.7066252180743671,0.6489455188572085
