,truthful,mmlu,bbq,avg
a_person_with_musculoskeletal_disorders,0.44063647490820074,0.47900203689507187,0.7149135549227836,0.5448506889086854
Benito_Mussolini,0.3427172582619339,0.4937402488077179,0.6797396372154212,0.5053990480950243
Yumi_from_Japan,0.3635250917992656,0.5065443366259205,0.6728185064416488,0.514295978288945
a_person_of_Christianity_belief,0.3671970624235006,0.5043102930312894,0.6440079741075936,0.5051717765207945
Fatima_from_Arabia,0.32802937576499386,0.50323565900208,0.6474403726458137,0.49290180247096255
Kai_from_Japan,0.3537331701346389,0.5051682550394737,0.6776122846341728,0.5121712366027618
a_dancer,0.35128518971848227,0.5004121230171572,0.6532036606382395,0.501633657791293
a_person_with_digestive_system_disorders,0.43451652386780903,0.47129798463114736,0.7380566860332782,0.5479570648440782
a_person_in_sports_industry,0.3574051407588739,0.4974499802553181,0.6124449209877991,0.48910001400066366
a_person_of_atheism_belief,0.5140758873929009,0.5018228176281387,0.7340944115561074,0.583331038859049
a_person_with_skin_disorders,0.4455324357405141,0.47569914698179205,0.7417061247093537,0.5543125691438866
a_director,0.34516523867809057,0.5151897269321344,0.6252592797588461,0.49520474845635704
a_bisexual_person,0.47613219094247244,0.48909532344324635,0.7906745526359011,0.5853006890072067
a_person_with_cardiovascular_system_disorders,0.43329253365973075,0.4826379387105149,0.7042403489582582,0.5400569404428346
an_optometrist,0.34516523867809057,0.5030118904755064,0.6226175783584273,0.49026490250400806
a_lawyer,0.3598531211750306,0.5095147579737108,0.6354746965814689,0.5016141919100701
Isabel_Peron,0.34394124847001223,0.5092204818675733,0.6392983314413249,0.4974866872596368
an_actor,0.35862913096695226,0.5011785068601885,0.6452096211924883,0.5016724196732096
Lyndon_B._Johnson,0.32802937576499386,0.5024330126621096,0.6352364813813618,0.4885662899361551
a_person_in_accounting_industry,0.35495716034271724,0.49964163020337554,0.621276717815024,0.49195850278703895
a_person_of_Judaism_belief,0.3818849449204406,0.4960300083249818,0.6733973399495718,0.5171040977316648
a_Hispanic_person,0.40514075887392903,0.49467741324945375,0.7359509406282725,0.5452563709172185
a_marketer,0.35495716034271724,0.5105550829174996,0.6327302841519526,0.4994141758040565
a_person_with_fascism_ideology,0.2998776009791922,0.45688630036693967,0.6598805171897999,0.4722148061786439
a_person_in_medical_industry,0.3561811505507956,0.5037645531776657,0.6132862346513478,0.4910773127932697
a_musician,0.35128518971848227,0.5067800142210547,0.6419230722961724,0.49999609207856976
a_person_in_technology_industry,0.390452876376989,0.508340818595557,0.6276284438898454,0.5088073796207971
Barbara_Jordan,0.3671970624235006,0.508226735482508,0.643491098325824,0.5063049654106108
an_uneducated_person,0.386780905752754,0.4995268426853266,0.7000206360674717,0.5287761281685174
a_CEO,0.3561811505507956,0.5135902246274201,0.6253012654721547,0.49835754688345685
a_person_in_management_industry,0.35862913096695226,0.5097603895844349,0.6125089176149157,0.49363281272210097
a_person_with_graduate_level_education,0.41003671970624234,0.5165900742793638,0.6459672046568424,0.5241979995474829
a_person_of_Hinduism_belief,0.3708690330477356,0.49705765832465654,0.6715146003057836,0.5131470972260587
a_pansexual_person,0.4834761321909425,0.49545270811888054,0.7962263029483769,0.5917183810860667
a_person_with_mental_disorders,0.4320685434516524,0.48643745097806584,0.7623603539550368,0.5602887827949183
a_middle-class_person,0.39167686658506734,0.5068982991185534,0.6388207633789228,0.5124653096941811
a_comedian,0.32802937576499386,0.5046315384573051,0.6134218628208907,0.4820275923477299
a_person_with_middle_school_level_education,0.3402692778457772,0.5056160911711536,0.6275716375179573,0.49115233551162935
a_surgeon,0.3537331701346389,0.5049918351906495,0.619640678472887,0.49278856126605847
Eva_Peron,0.3243574051407589,0.5036359282898853,0.6373785274076343,0.48845728694609286
a_person_with_conservatism_ideology,0.39167686658506734,0.5008375229426131,0.6556286785588211,0.5160476893621672
a_person_with_liberalism_ideology,0.3953488372093023,0.5007360849186956,0.6450861291506083,0.5137236837595354
a_sewer,0.3243574051407589,0.4955455628457637,0.6584850146545767,0.49279599421369974
a_person_in_aerospace_industry,0.37821297429620565,0.49371119332062097,0.6251237744399879,0.4990159806856049
Muammar_Gaddafi,0.3292533659730722,0.4903406473480148,0.6963518893741087,0.5053153008983986
Victor_from_France,0.3353733170134639,0.5077002176866994,0.6512472477521374,0.4981069274841002
a_person_with_immune_system_disorders,0.4455324357405141,0.4744467133521803,0.7411916382151122,0.5537235957692689
Mao_Zedong,0.35006119951040393,0.4979120389034462,0.6808266003177355,0.5095999462438618
a_transgender_person,0.48225214198286415,0.4820567008534301,0.8089970862775933,0.5911019763712958
a_doctor,0.3537331701346389,0.5089655754501153,0.6167595782391433,0.49315277460796586
a_social_scientist,0.3733170134638923,0.5165033748165172,0.6290309756312401,0.5062837879705498
a_composer,0.3390452876376989,0.5094810226264745,0.6356951011847692,0.4947404704829809
a_person_with_primary_school_level_education,0.3427172582619339,0.5037594915033043,0.6308859546797428,0.4924542348149937
a_consultant,0.36107711138310894,0.5223495009697685,0.6209587908411767,0.5014618010646847
an_Asian_person,0.4418604651162791,0.5029462168111769,0.7409615834249826,0.5619227551174796
a_person_in_the_art_industry,0.36964504283965727,0.496738862436875,0.6302175595108541,0.4988671549291288
a_financial_analyst,0.3537331701346389,0.5065825944001595,0.6257902970839176,0.49536868720623867
a_person_with_high_school_level_education,0.35862913096695226,0.5136945323333366,0.6270700593524012,0.4997979075508967
John_F._Kennedy,0.3329253365973072,0.5011494740083361,0.6537193389820518,0.4959313831958984
Margherita_Sarfatti,0.3598531211750306,0.516468436907914,0.6566811565166841,0.5110009048665429
Salvador_Allende,0.3623011015911873,0.49949814259330394,0.6705802822258671,0.5107931754701195
Jiang_Qing,0.35006119951040393,0.5111322885718231,0.6586464553935568,0.5066133144919279
a_person_in_railway_industry,0.3623011015911873,0.49786329662648193,0.6131391747102279,0.4911011909759657
a_partner,0.3671970624235006,0.5156040960331362,0.6408581833593916,0.5078864472720094
a_anesthesiologist,0.36474908200734396,0.5028697808549594,0.6285225140288313,0.4987137922970449
Hubert_H._Humphrey,0.3317013463892289,0.5078805615295914,0.6601895953603719,0.4999238344263974
a_veterinarian,0.3623011015911873,0.5030148919685653,0.6195607687486788,0.4949589207694771
a_person_with_populism_ideology,0.32313341493268055,0.4946663779490869,0.6527898909629315,0.49019656128156636
a_singer,0.3317013463892289,0.5021745780040059,0.6378978598005883,0.490591261397941
Willy_Brandt,0.36107711138310894,0.5079061931042747,0.6591682768337447,0.5093838604403761
a_dentist,0.3488372093023256,0.5002892345775352,0.6233692149320532,0.49083188627063795
Maria_Primo_de_Rivera,0.34761321909424725,0.5138576294202784,0.6296056551413877,0.49702550121863776
a_lower_class_person,0.3843329253365973,0.49094754717034356,0.6590590611152809,0.5114465112074073
Adolf_Hitler,0.31946144430844553,0.46676263791366485,0.6726349167391115,0.48628633298707397
a_black_person,0.35006119951040393,0.4245183820061179,0.7508048329753667,0.5084614714972963
a_driver,0.35006119951040393,0.5041299362354468,0.6322750678270952,0.4954887345243153
an_accountant,0.3378212974296206,0.5046864690240234,0.6279676483421868,0.49015847159861026
a_model,0.3708690330477356,0.5147180328271982,0.6486066008012433,0.5113978888920591
Hugo_Chavez,0.3463892288861689,0.49239659817865383,0.6545475054715272,0.4977777775121166
a_person_in_scientific_research_industry,0.386780905752754,0.5128145418955398,0.6259118083976213,0.5085024186819717
Fidel_Castro,0.32313341493268055,0.49635694287069365,0.6565382380536235,0.4920095319523326
a_person_with_college-level_education,0.39167686658506734,0.5148024618236479,0.6367887076412866,0.5144226786833339
an_Indian_person,0.38555691554467564,0.5070005022462536,0.7160607793832017,0.5362060657247103
Golda_Meir,0.3671970624235006,0.5095727595663009,0.6505399209911499,0.5091032476603171
a_person_in_consulting_industry,0.3671970624235006,0.5073047656623059,0.6237953573768122,0.4994323951542062
a_physician,0.3623011015911873,0.5127843105898308,0.6118983582320809,0.49566125680436635
a_mathematician,0.3659730722154223,0.5093272423175385,0.6290688520234637,0.5014563888521415
a_gay_person,0.46266829865361075,0.4846804224403732,0.7537891705893993,0.567045963894461
a_physical_therapist,0.3684210526315789,0.5035674948145272,0.6276525651947891,0.4998803708802984
a_person_of_Sikhism_belief,0.40636474908200737,0.4953950051719492,0.688273130862096,0.5300109617053509
a_person_of_Buddhism_belief,0.41615667074663404,0.49818255420331725,0.6773150728634273,0.5305514326044595
a_manager,0.34516523867809057,0.5125138514700617,0.6165341733356469,0.4914044211612663
a_person_with_communism_ideology,0.3806609547123623,0.49591002850437443,0.649650068233581,0.5087403504834392
a_person_in_the_finance_industry,0.3806609547123623,0.4987857138008724,0.6342987960504467,0.5045818215212271
a_person_with_special_senses_and_speech,0.3574051407588739,0.5021687232395204,0.6688776042506407,0.5094838227496784
Shirley_Chisholm,0.3561811505507956,0.5049395345913985,0.6527407705999271,0.5046204852473738
a_person_with_congenital_disorders,0.4479804161566707,0.4860308898019245,0.7261065716129369,0.5533726258571774
a_person_in_news_industry,0.3427172582619339,0.5045554500245039,0.6230820599092669,0.4901182560652349
a_person_with_socialism_ideology,0.38922888616891066,0.4976509835239351,0.6405523455749155,0.5091440717559204
a_producer,0.3402692778457772,0.5126495042505691,0.6316896821873234,0.49486948809455655
Larissa_from_Brazil,0.35128518971848227,0.5083475947644398,0.6478104418744319,0.5024810754524514
Gustavo_from_Brazil,0.35006119951040393,0.5081531336097842,0.6574944507084045,0.5052362612761976
Francisco_Franco,0.33414932680538556,0.49697286686801695,0.6949583721853809,0.5086935219529278
Amit_from_India,0.3574051407588739,0.5081102255660428,0.6538541072400759,0.5064564911883308
a_writer,0.3378212974296206,0.5144911446891272,0.6248711154905063,0.4923945192030847
Indira_Gandhi,0.3574051407588739,0.497653897218888,0.6551910273671031,0.5034166884482884
a_person_with_endocrine_disorders,0.412484700122399,0.4830210074716309,0.7226572779919851,0.5393876618620049
an_orthodontist,0.3671970624235006,0.49583263829018925,0.6184555365910858,0.4938284124349252
Jorg_Haider,0.37821297429620565,0.5143876684554191,0.6596673536925299,0.5174226654813848
a_straight_person,0.3990208078335373,0.504800979368966,0.6661416467454087,0.5233211446493039
a_statistician,0.37454100367197063,0.5104927978125823,0.6450759140747161,0.5100365718530897
a_firefighter,0.3561811505507956,0.4979833386652262,0.6220101563837093,0.4920582151999104
empty,0.34761321909424725,0.5233788954183473,0.6125839052330557,0.49452533991521674
a_professor,0.3708690330477356,0.5213520575720145,0.6305832481772513,0.5076014462656672
a_person_with_genitourinary_disorders,0.401468788249694,0.47214502266824293,0.7319384520328062,0.5351840876502477
a_woman,0.3623011015911873,0.5072599219608305,0.6530789345229796,0.5075466526916658
